EnPrice[€/kWh],RegPrice[€/kWh]
86.59969709057026,73.25986103481
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
79.93292420985183,66.15327123845597
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.80093202212183,57.94152420617512
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
57.79972601681013,83.86002704065541
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
52.90418060840997,59.62225537113177
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
93.30880728874676,80.82997197357886
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
80.05575058716045,61.95674542851092
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
85.40362888980228,58.847221471245376
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
51.029224714790125,63.13398928348032
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
98.49549260809972,55.06889370820711
